Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Natural ;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Lasanha de berinjela ;https://comidinhasdochef.com/pao-caseirinho/
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Legumes, carnes, Queijo, lemon pepper, alho;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Ratatouille, caldos, strogonoff;https://www.tudogostoso.com.br/receita/187603-refogadinho-de-legumes.html
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Carne;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Assados, Churrasco.;https://comidinhasdochef.com/contra-file-na-panela-de-pressao/
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Doces;Que tipo de ingredientes você gosta de usar?;Frutas, creme de leite, cacau sem açúcar, queijo;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Torta salgada, bolos, sopas e cremes de fruta congelada;https://paladar.estadao.com.br/receitas/espetinho-de-frutas-do-ducasse,10000012790
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Queijos, Champions, vinho, carnes, creme de leite, milho, ervilha etc;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Medalhão, risotos, assados, outro;https://www.tudogostoso.com.br/receita/89684-bolo-de-queijo-salgado-de-forma-facil.html
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Complexas;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;O que tiver em casa;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Nhoque, fogazza, arroz e feijão, macarrão e frango;https://www.receitasdemae.com.br/receitas/sobras-reaproveite/
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Legumes;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Peixe, frango assado, beringela , abobrinha recheada, omelete , saladas. ;https://www.terra.com.br/vida-e-estilo/culinaria/tudogostoso/legumes-gratinados-receita-pratica-e-deliciosa,21d03fd19946f746ae9c0ff0f32f29b2jszmcb17.html
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Complexas;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Molho de Tomate, alho, cebola, azeite, cheiro Verde, vinho branco e vinho tinto;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Risotto, Churrasco, Carbonara, Bucattini All'amatriciana;https://www.panelinha.com.br/receita/Molho-de-tomate-caseiro
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Complexas;Prefere receitas doces ou salgadas?;Doces;Que tipo de ingredientes você gosta de usar?;Chocolate, doce de leite;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Doces;https://www.receitadevovo.com.br/receitas/ganache-de-chocolate-amargo
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Alho;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Salgadas;http://www.bomprincipioalimentos.com.br/receita/arroz-com-alho-frito-crocante
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Frango;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Strogonoff de frango;https://www.panelinha.com.br/receita/Gratinado-de-batata-com-frango
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Doces;Que tipo de ingredientes você gosta de usar?;Naturais;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Bolo;https://gshow.globo.com/receitas-gshow/receitas/salada-de-frutas-54c64bbd4d38851f3100003f.ghtml
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;integrais ou orgânico;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Eu não sei cozinha;Ops, ainda não há receitas desta categoria - Em breve teremos novas receitas!
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Naturais e integrais;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Salgados;Ops, ainda não há receitas desta categoria - Em breve teremos novas receitas!
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Cebola, alho, ervas;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Carnes e risotos;https://anamariabraga.globo.com/receita/bolinho-de-cebola/
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Farinha;Cite receitas que você gosta de fazer (doces ou salgadas) ?;panqueca, empanada ;https://www.panelinha.com.br/receita/Massa-de-pizza-caseira
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Carne;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Lasanha;https://www.anamariabrogui.com.br/receita/contra-file-com-batatas-b25148
Você gosta de cozinhar?;Não;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Doces;Que tipo de ingredientes você gosta de usar?;Não sou muito fã de cozinh;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Brigadeiro...;Huum que pena, cozinhar é sempre gostoso!
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Doces;Que tipo de ingredientes você gosta de usar?;Nutella;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Brownie de Nutella, wafle de nutella;http://receitasdeminuto.com/como-fazer-nutella-caseira/
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Ovo, farinha, chocolate, leite ;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Bolo, torta, vitamina ;http://www.sabordacidade.com.br/news_r.asp?ID_=495
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Doces;Que tipo de ingredientes você gosta de usar?;Leite condensando, Creme de leite, Ovos e Chocolate;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Pavê com bolacha de maizena e Pudim;Ops, ainda não há receitas desta categoria - Em breve teremos novas receitas!
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Batata;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Coxinha;https://www.receitasnestle.com.br/receitas/batata-expressa
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;sobrecoxa de frango, rúcula, batata;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Strognoff, lasanha, macarrão, panqueca, churrasco;https://comidinhasdochef.com/coxa-de-frango-empanada/
Você gosta de cozinhar?;Sim;Prefere receitas simples ou complexas?;Simples;Prefere receitas doces ou salgadas?;Salgadas;Que tipo de ingredientes você gosta de usar?;Salsinha;Cite receitas que você gosta de fazer (doces ou salgadas) ?;Carnes e  assados.;https://www.tudoreceitas.com/receita-de-salsicha-empanada-1868.html
;;;;;;;;;;
